company_id,name,name_ja,industry_code,isin,website
1781,"TRUST CO., LTD.",株式会社トラスト,6100,,
1782,"Red Planet Japan,Inc.",株式会社レッド・プラネット・ジャパン,6050,,
1783,KURIYAMA HOLDINGS CORPORATION,クリヤマホールディングス株式会社,6050,,
1784,"R.C.CORE CO.,LTD.",株式会社アールシーコア,3800,,
1785,"cotta CO.,LTD",株式会社ｃｏｔｔａ,6050,,
1786,Naigai Tec Corporation,内外テック株式会社,6050,,
1787,BIKE O & COMPANY Ltd.,株式会社バイク王＆カンパニー,6050,,
1788,"ArkCore, Inc.",株式会社アークコア,6050,,
1789,"COSMO BIO COMPANY, LIMITED",コスモ・バイオ株式会社,6050,,
1790,"MEIJI ELECTRIC INDUSTRIES CO., LTD.",明治電機工業株式会社,6050,,
1791,"DELICA FOODS HOLDINGS CO.,LTD.",デリカフーズホールディングス株式会社,6050,,
1792,ktk INC.,ケイティケイ株式会社,6050,,
1793,CREATE CORPORATION,クリエイト株式会社,6050,,
1794,ALCONIX CORPORATION,アルコニックス株式会社,6050,,
1795,"KOBE BUSSAN CO.,LTD.",株式会社神戸物産,6050,,
1796,"Kawasaki&Co.,Ltd",株式会社カワサキ,6050,,
1797,"HOKUYAKU TAKEYAMA Holdings,Inc.",株式会社ほくやく・竹山ホールディングス,6050,,
1798,"AMAGASA Co.,Ltd.",株式会社アマガサ,6050,,
1799,DVx Inc.,ディーブイエックス株式会社,6050,,
1800,Ai Holdings Corporation,あいホールディングス株式会社,6050,,
1801,"Techno Alpha Co.,Ltd.",テクノアルファ株式会社,6050,,
1802,"Takashimaya Company,Limited",株式会社髙島屋,6100,JP3456000003,
1803,"MATSUYA CO., LTD.",株式会社松屋,6100,,
1804,H2O RETAILING CORPORATION,エイチ・ツー・オー　リテイリング株式会社,6100,JP3774600005,
1805,,株式会社近鉄百貨店,6100,,
1806,"Sanyo Department Store Co., Ltd.",株式会社　山陽百貨店,6100,,
1807,,株式会社大和,6100,,
1808,,株式会社井筒屋,6100,,
1809,Mizuno Corporation,美津濃株式会社,3800,,
1810,,株式会社　丸井グループ,6100,JP3870400003,
1811,"Credit Saison Co.,Ltd.",株式会社クレディセゾン,7200,,
1812,"saikaya co.,ltd.",株式会社さいか屋,6100,,
1813,"NIPPON GAS CO.,LTD.",日本瓦斯株式会社,6100,,
1814,"Joshin Denki Co., Ltd.",上新電機株式会社,6100,,
1815,Scroll Corporation,株式会社スクロール,6100,,
1816,"AEON Co.,Ltd.",イオン株式会社,6100,JP3388200002,
1817,"inageya  co.,ltd.",株式会社いなげや,6100,,
1818,"izumico.,ltd",株式会社イズミ,6100,,
1819,Sangetsu Corporation,株式会社サンゲツ,6050,,
1820,"YAMANAKA CO.,LTD.",株式会社ヤマナカ,6100,,
1821,"SHIMACHU CO.,LTD.",株式会社島忠,6100,,
1822,ZETT CORPORATION,ゼット株式会社,6050,,
1823,"CHIYODA CO.,LTD",株式会社チヨダ,6100,,
1824,"OTSUKA KAGU,LTD.",株式会社大塚家具,6100,,
1825,"HEIWADO CO.,LTD.",株式会社　平和堂,6100,,
1826,LIFE CORPORATION,株式会社ライフコーポレーション,6100,,
1827,"Maxvalu Tokai Co.,Ltd.",マックスバリュ東海株式会社,6100,,
1828,"SRS HOLDINGS CO.,LTD.",ＳＲＳホールディングス株式会社,6100,,
1829,"SENSHUKAI CO.,LTD.",株式会社千趣会,6100,,
1830,"Taka-Q Co.,Ltd.",株式会社タカキュー,6100,,
1831,"RETAIL PARTNERS CO., LTD.",株式会社リテールパートナーズ,6100,,
1832,"Keiyo Co.,Ltd",株式会社ケーヨー,6100,,
1833,"RINGER HUT CO.,LTD",株式会社リンガーハット,6100,,
1834,"Laox CO.,LTD.",ラオックス株式会社,6100,,
1835,Mr Max Holdings Ltd.,株式会社ミスターマックス・ホールディングス,6100,,
1836,"FURUSATO INDUSTRIES,LTD.",フルサト工業株式会社,6050,,
1837,"TEN ALLIED CO.,LTD.",テンアライド株式会社,6100,,
1838,"ENCHO CO.,LTD.",株式会社エンチョー,6100,,
1839,FRIENDLY CORPORATION,株式会社フレンドリー,6100,,
1840,AOKI Holdings Inc.,株式会社ＡＯＫＩホールディングス,6100,,
1841,"GINZA YAMAGATAYA CO.,LTD.",株式会社銀座山形屋,6100,,
1842,"FUJI CO., LTD.",株式会社フジ,6100,,
1843,"OKUWA CO., LTD.",株式会社オークワ,6100,,
1844,"KOMERI CO.,LTD.",株式会社コメリ,6100,,
1845,"KISOJI  CO., LTD.",株式会社　木曽路,6100,,
1846,"AOYAMA TRADING Co., Ltd.",青山商事株式会社,6100,JP3106200003,
1847,"FamilyMart Co.,Ltd.",株式会社ファミリーマート,6100,JP3802600001,
1848,KANEMATSU ELECTRONICS LTD.,兼松エレクトロニクス株式会社,5250,,
1849,"YAOKO CO., LTD.",株式会社ヤオコー,6100,,
1850,K'S HOLDINGS CORPORATION,株式会社ケーズホールディングス,6100,,
1851,"XEBIO HOLDINGS CO.,LTD.",ゼビオホールディングス株式会社,6100,,
1852,"MAXVALU NISHINIHON CO.,LTD.",マックスバリュ西日本株式会社,6100,,
1853,Olympic Group Corporation,株式会社Ｏｌｙｍｐｉｃグループ,6100,,
1854,Axial Retailing Inc.,アクシアル　リテイリング株式会社,6100,,
1855,"HASEGAWA CO., LTD.",株式会社はせがわ,6100,,
1856,"SHIMAMURA Co.,Ltd.",株式会社しまむら,6100,,
1857,"autobacsseven co.,ltd.",株式会社オートバックスセブン,6050,,
1858,"YAMADA HOLDINGS CO.,LTD.",株式会社ヤマダホールディングス,6100,,
1859,"juntendo co.,ltd.",株式会社ジュンテンドー,6100,,
1860,"Nitori Holdings Co., Ltd.",株式会社ニトリホールディングス,6100,,
1861,"GOURMET KINEYA CO.,LTD.",株式会社グルメ杵屋,6100,,
1862,"TENMAYA STORE CO.,LTD.",株式会社天満屋ストア,6100,,
1863,"GINZA RENOIR CO.,LTD",株式会社銀座ルノアール,6100,,
1864,"AIGAN CO.,LTD.",愛眼株式会社,6100,,
1865,"YOSHINOYA HOLDINGS CO.,LTD.",株式会社吉野家ホールディングス,6100,,
1866,"KFC Holdings Japan, Ltd.",日本ＫＦＣホールディングス株式会社,6100,,
1867,"SEKIDO CO.,LTD",株式会社　セキド,6100,,
1868,"COX CO.,LTD.",株式会社コックス,6100,,
1869,"MATSUYA FOODS HOLDINGS CO., LTD.",株式会社松屋フーズホールディングス,6100,,
1870,"MAKIYA CO.,LTD.",株式会社マキヤ,6100,,
1871,"T.O. Holdings CO., LTD.",株式会社テーオーホールディングス,6050,,
1872,Mammy Mart Corporation,株式会社マミーマート,6100,,
1873,"NAGANO TOKYU DEPARTMENT STORE CO., LTD.",株式会社ながの東急百貨店,6100,,
1874,"GENKI SUSHI CO.,LTD.",元気寿司株式会社,6100,,
1875,Sagami Holdings Corporation,株式会社サガミホールディングス,6100,,
1876,"KANSEKI  CO.,LTD.",株式会社カンセキ,6100,,
1877,"TSUTSUMI JEWELRY CO.,LTD.",株式会社ツツミ,3800,,
1878,"Verite Co.,Ltd.",株式会社ベリテ,6100,,
1879,KANSAI SUPER MARKET LTD.,株式会社関西スーパーマーケット,6100,,
1880,"WATT MANN CO., LTD.",株式会社ワットマン,6100,,
1881,"MINISTOP CO., LTD.",ミニストップ株式会社,6100,,
1882,OHSHO FOOD SERVICE CORP.,株式会社王将フードサービス,6100,,
1883,"Joyfull Co.,Ltd.",株式会社ジョイフル,6100,,
1884,"ARCS COMPANY,LIMITED",株式会社アークス,6100,,
1885,"PLENUS Co.,Ltd.",株式会社プレナス,6100,,
1886,"HACHI-BAN CO.,LTD.",株式会社ハチバン,6100,,
1887,"VALOR HOLDINGS CO.,LTD.",株式会社バローホールディングス,6100,,
1888,"ASEED HOLDINGS CO.,LTD.",アシードホールディングス株式会社,6100,,
1889,FUJIKYU CORPORATION,藤久株式会社,6100,,
1890,"SHOKUBUN CO.,LTD.",株式会社ショクブン,6100,,
1891,"Belc  CO., LTD.",株式会社ベルク,6100,,
1892,"FAST RETAILING CO., LTD.",株式会社ファーストリテイリング,6100,JP3802300008,
1893,"SEKICHU CO.,LTD.",株式会社　セキチュー,6100,,
1894,"Aoki Super Co., LTD.",株式会社アオキスーパー,6100,,
1895,"BUNKYODO GROUP HOLDINGS CO.,LTD.",株式会社文教堂グループホールディングス,6100,,
1896,DAISYO CORPORATION,株式会社大庄,6100,,
1897,SAC'S BAR HOLDINGS INC.,株式会社サックスバーホールディングス,6100,,
1898,"SUNDRUG CO.,LTD.",株式会社サンドラッグ,6100,,
1899,YAMAYA CORPORATION,株式会社やまや,6100,,
1900,"YAMAZAWA CO.,LTD.",株式会社ヤマザワ,6100,,
1901,"BELLUNA CO.,LTD.",株式会社ベルーナ,6100,,
1902,ATOM CORPORATION,株式会社アトム,6100,,
1903,Haruyama Holdings Inc.,株式会社はるやまホールディングス,6100,,
1904,Nojima Corporation,株式会社ノジマ,6100,,
1905,"KAPPA.CREATE CO.,LTD.",カッパ・クリエイト株式会社,6100,,
1906,"RIGHT ON Co.,Ltd",株式会社ライトオン,6100,,
1907,JEANS MATE CORPORATION,株式会社ジーンズメイト,6100,,
1908,"SUNDAY CO.,LTD.",株式会社サンデー,6100,,
1909,"RYOHIN KEIKAKU CO.,LTD.",株式会社　良品計画,6100,,
1910,PARIS MIKI HOLDINGS Inc.,株式会社三城ホールディングス,6100,,
1911,"SAFTEC CO.,LTD.",セフテック株式会社,6050,,
1912,"DAIYA TSUSHO CO.,LTD.",ダイヤ通商株式会社,6100,,
1913,"KONAKA CO.,LTD.",株式会社コナカ,6100,,
1914,"FUSO DENTSU CO., LTD.",扶桑電通株式会社,6050,,
1915,"HOUSE OF ROSE Co.,Ltd.",株式会社　ハウス　オブ　ローゼ,6100,,
1916,G-7 HOLDINGS Inc.,株式会社Ｇ‐７ホールディングス,6100,,
1917,Aeon Hokkaido Corporation,イオン北海道株式会社,6100,,
1918,i.a groupcorporation,アイエーグループ株式会社,6100,,
1919,"Kojima Co.,Ltd.",株式会社コジマ,6100,,
1920,"HIMARAYA Co.,Ltd.",株式会社　ヒマラヤ,6100,,
1921,Maruyoshi Center Inc.,株式会社マルヨシセンター,6100,,
1922,"KOHNAN SHOJI CO.,LTD.",コーナン商事株式会社,6100,,
1923,"eco's co.,ltd",株式会社エコス,6100,,
1924,"WATAMI  CO.,LTD.",ワタミ株式会社,6100,,
1925,"ART VIVANT CO.,LTD.",アールビバン株式会社,6100,,
1926,MARCHE CORPORATION,マルシェ株式会社,6100,,
1927,"GREEN CROSS CO.,LTD.",株式会社グリーンクロス,6050,,
1928,Pan Pacific International Holdings Corporation,株式会社パン・パシフィック・インターナショナルホールディングス,6100,JP3639650005,
1929,"ESTELLE HOLDINGS CO.,LTD.",エステールホールディングス株式会社,3800,,
1930,"Kakiyasu Honten Co.,Ltd.",株式会社柿安本店,3050,,
1931,"Three F Co., Ltd.",株式会社スリーエフ,6100,,
1932,"NISHIMATSUYA CHAIN Co., Ltd.",株式会社西松屋チェーン,6100,,
1933,"CHUKYOIYAKUHIN CO.,LTD.",株式会社中京医薬品,3250,,
1934,"ZENSHO HOLDINGS CO.,LTD.",株式会社ゼンショーホールディングス,6100,,
1935,KOURAKUEN HOLDINGS CORPORATION,株式会社幸楽苑ホールディングス,6100,,
1936,HURXLEY CORPORATION,株式会社ハークスレイ,6100,,
1937,"ANRAKUTEI Co.,Ltd.",株式会社安楽亭,6100,,
1938,"WORKMAN CO.,LTD.",株式会社ワークマン,6100,,
1939,YAMANO HOLDINGS CORPORATION,株式会社ヤマノホールディングス,6100,,
1940,"HAPiNS Co.,Ltd.",株式会社ＨＡＰｉＮＳ,6100,,
1941,"NICHIRYOKU CO., LTD.",株式会社ニチリョク,6100,,
1942,"saizeriya co.,ltd.",株式会社サイゼリヤ,6100,,
1943,KAN-NANMARU CORPORATION,株式会社かんなん丸,6100,,
1944,"UORIKI CO.,LTD.",株式会社魚力,6100,,
1945,"POPLAR Co., Ltd.",株式会社ポプラ,6100,,
1946,"MAC HOUSE CO.,LTD.",株式会社マックハウス,6100,,
1947,"UMENOHANA CO.,LTD.",株式会社　梅の花,6100,,
1948,FUJI  CORPORATION,株式会社　フジ・コーポレーション,6100,,
1949,UNITED ARROWS LTD.,株式会社ユナイテッドアローズ,6100,,
1950,"OM2 Network Co.,Ltd",株式会社オーエムツーネットワーク,6100,,
1951,,株式会社ハイデイ日高,6100,,
1952,"TAY TWO CO.,LTD",株式会社テイツー,6100,,
1953,"KYOTO KIMONO YUZEN CO.,LTD.",京都きもの友禅株式会社,6100,,
1954,"COLOWIDE CO.,LTD.",株式会社　コロワイド,6100,,
1955,PC DEPOT CORPORATION,株式会社ピーシーデポコーポレーション,6100,,
1956,"UKAI CO.,LTD.",株式会社うかい,6100,,
1957,"SUNAUTAS CO.,LTD.",株式会社サンオータス,6100,,
1958,"GLOBAL-DINING,INC.",株式会社グローバルダイニング,6100,,
1959,"ICHIBANYA CO.,LTD.",株式会社壱番屋,6100,,
1960,"HOSHIIRYO-SANKI CO., LTD.",株式会社星医療酸器,6050,,
1961,"HANDSMAN CO., LTD.",株式会社ハンズマン,6100,,
1962,"Hakudo Co.,Ltd.",白銅株式会社,6050,,
1963,"NEW ART HOLDINGS Co., Ltd",株式会社ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,6100,,
1964,"TOP CULTURE Co.,Ltd.",株式会社トップカルチャー,6100,,
1965,"DAIICHI CO.,LTD.",株式会社ダイイチ,6100,,
1966,"Bell-Park Co.,Ltd.",株式会社ベルパーク,5250,,
1967,"PLANT Co.,Ltd",株式会社ＰＬＡＮＴ,6100,,
1968,"SUGI HOLDINGS CO.,LTD.",スギホールディングス株式会社,6100,,
1969,"Lawson,Inc.",株式会社ローソン,6100,,
1970,"PLAT'HOME CO.,LTD.",ぷらっとホーム株式会社,3650,,
1971,MANDARAKE INC.,株式会社まんだらけ,6100,,
1972,"AEON KYUSHU CO., LTD.",イオン九州株式会社,6100,,
1973,"SAN-A CO.,LTD.",株式会社サンエー,6100,,
1974,"AUTOWAVE Co.,Ltd.",株式会社　オートウェーブ,6100,,
1975,CAWACHI LIMITED,株式会社カワチ薬品,6100,,
1976,"Kanemi Co.,Ltd.",カネ美食品株式会社,6100,,
1977,DYNAC HOLDINGS CORPORATION,株式会社ダイナックホールディングス,6100,,
1978,"YUMEMITSUKETAI Co., Ltd.",夢みつけ隊株式会社,6100,,
1979,"HARD OFF CORPORATION Co.,Ltd.",株式会社ハードオフコーポレーション,6100,,
1980,ASKUL Corporation,アスクル株式会社,6100,JP3119920001,
1981,"UOKI CO.,LTD.",株式会社魚喜,6100,,
1982,"McDonald's Holdings Company(Japan),Ltd.",日本マクドナルドホールディングス株式会社,6100,,
1983,GEO HOLDINGS CORPORATION,株式会社ゲオホールディングス,6100,,
1984,"Adastria Co., Ltd.",株式会社アダストリア,6100,,
1985,"GFOOT CO.,LTD.",株式会社ジーフット,6100,,
1986,CVS Bay Area Inc.,株式会社シー・ヴイ・エス・ベイエリア,6100,,
1987,"G.taste Co.,Ltd.",株式会社ジー・テイスト,6100,,
1988,"Kura Sushi,Inc.",くら寿司株式会社,6100,,
1989,"CANDOCO.,LTD.",株式会社キャンドゥ,6100,,
1990,PIA CORPORATION,ぴあ株式会社,9050,,
1991,"OOTOYA Holdings Co., Ltd.",株式会社大戸屋ホールディングス,6100,,
1992,"IK Co.,Ltd.",株式会社アイケイ,6100,,
1993,"PAL GROUP Holdings CO.,LTD.",株式会社パルグループホールディングス,6100,,
1994,"WATTS CO., LTD.",株式会社ワッツ,6100,,
1995,"Festaria Holdings Co.,Ltd.",フェスタリアホールディングス株式会社,6100,,
1996,"STUDIO ALICE Co.,Ltd.",株式会社スタジオアリス,9050,,
1997,"HALOWS CO.,LTD.",株式会社ハローズ,6100,,
1998,,北雄ラッキー株式会社,6100,,
1999,"AMIYAKI  TEI  CO.,LDT.",株式会社　あみやき亭,6100,,
2000,EDION Corporation,株式会社エディオン,6100,,
2001,FUJIO FOOD GROUP INC.,株式会社フジオフードグループ本社,6100,,
2002,"TOKATSU HOLDINGS CO.,LTD.",株式会社東葛ホールディングス,6100,,
2003,"SANKO MARKETING FOODS CO.,LTD.",株式会社　三光マーケティングフーズ,6100,,
2004,"FTGroup CO.,LTD.",株式会社エフティグループ,6050,,
2005,Hiramatsu Inc.,株式会社ひらまつ,6100,,
2006,FIELDS CORPORATION,フィールズ株式会社,6050,,
2007,SALA CORPORATION,株式会社サーラコーポレーション,6100,,
2008,"Village Vanguard CO.,LTD.",株式会社ヴィレッジヴァンガードコーポレーション,6100,,
2009,"PALEMO HOLDINGS CO.,LTD.",パレモ・ホールディングス株式会社,6100,,
2010,"Komehyo Holdings Co.,Ltd.",株式会社コメ兵ホールディングス,6100,,
2011,"Seria Co., Ltd.",株式会社セリア,6100,,
2012,"NAFCO CO., Ltd",株式会社ナフコ,6100,,
2013,"Karula Co.,LTD.",株式会社カルラ,6100,,
2014,"DAIKOKUTENBUSSAN CO.,LTD.",大黒天物産株式会社,6100,,
2015,"HONEYS HOLDINGS CO.,LTD.",株式会社ハニーズホールディングス,6100,,
2016,Y's table corporation,株式会社ワイズテーブルコーポレーション,6100,,
2017,"FLYING GARDEN CO., LTD",株式会社フライングガーデン,6100,,
2018,"RUNSYSTEM CO.,LTD.",株式会社ランシステム,6100,,
2019,"TOWA FOOD SERVICE CO.,LTD.",東和フードサービス株式会社,6100,,
2020,BEENOS Inc.,ＢＥＥＮＯＳ株式会社,6100,,
2021,"Asahi Co.,LTD.",株式会社あさひ,6100,,
2022,"Medical Ikkou Group Co.,Ltd.",株式会社メディカル一光グループ,6100,,
2023,WonderCorporation,株式会社ワンダーコーポレーション,6100,,
2024,COSMOS Pharmaceutical Corporation,株式会社コスモス薬品,6100,,
2025,"BUFFALO CO.,LTD.",株式会社バッファロー,6100,,
2026,"SHIP HEALTHCARE HOLDINGS, INC.",シップヘルスケアホールディングス株式会社,6050,,
2027,"Y.S.FOOD  CO.,LTD.",ワイエスフード株式会社,6100,,
2028,"Toell Co.,Ltd.",株式会社トーエル,6100,,
2029,"FUJITA CORPORATION Co.,Ltd.",株式会社フジタコーポレーション,6100,,
2030,"KANMONKAI CO., LTD.",株式会社関門海,6100,,
2031,ONLY corporation,株式会社オンリー,6100,,
2032,ZOA CORPORATION,株式会社ＺＯＡ,6100,,
2033,"Seven & i Holdings Co., Ltd.",株式会社セブン＆アイ・ホールディングス,6100,JP3422950000,
2034,SamanthaThavasa Japan Limited,株式会社サマンサタバサジャパンリミテッド,3800,,
2035,TSURUHA HOLDINGS INC.,株式会社ツルハホールディングス,6100,,
2036,"Pacific Net Co.,Ltd",株式会社パシフィックネット,6100,,
2037,FELISSIMO  CORPORATION,株式会社フェリシモ,6100,,
2038,TORIDOLL Holdings Corporation,株式会社トリドールホールディングス,6100,,
2039,Maruchiyo Yamaokaya Corporation,株式会社丸千代山岡家,6100,,
2040,JINS HOLDINGS Inc.,株式会社ジンズホールディングス,6100,,
2041,"Applied Co., Ltd.",アプライド株式会社,6100,,
2042,"HUB CO.,LTD.",株式会社ハブ,6100,,
2043,"GOLF DO CO.,LTD.",株式会社ゴルフ・ドゥ,6100,,
2044,"Alpen Co.,Ltd.",株式会社アルペン,6100,,
2045,"Qol Holdings Co.,Ltd.",クオールホールディングス株式会社,6100,,
2046,,株式会社ペッパーフードサービス,6100,,
2047,BIC CAMERA INC.,株式会社ビックカメラ,6100,JP3800390001,
2048,"TRUCK-ONE CO., LTD.",株式会社ＴＲＵＣＫ－ＯＮＥ,6050,,
2049,"TOKYO ICHIBAN FOODS CO .,LTD",株式会社東京一番フーズ,6100,,
2050,zetton inc.,株式会社ゼットン,6100,,
2051,Sanyodo Holdings Inc.,株式会社三洋堂ホールディングス,6100,,
2052,"DCM Holdings Co.,Ltd.",ＤＣＭホールディングス株式会社,6100,,
2053,"Life Foods Co., Ltd.",株式会社ライフフーズ,6100,,
2054,ARTNATURE INC.,株式会社アートネイチャー,3800,,
2055,"HIRAKI CO.,LTD.",ヒラキ株式会社,6100,,
2056,J-Group Holdings Corp.,株式会社ジェイグループホールディングス,6100,,
2057,WDI Corporation.,株式会社ＷＤＩ,6100,,
2058,"MonotaRO Co.,Ltd.",株式会社ＭｏｎｏｔａＲＯ,6100,,
2059,"C'sMEN Co.,Ltd.",株式会社シーズメン,6100,,
2060,"JB ELEVEN CO.,LTD.",株式会社ＪＢイレブン,6100,,
2061,"Horiifoodservice Co.,Ltd.",ホリイフードサービス株式会社,6100,,
2062,"stream co.,ltd",株式会社ストリーム,6100,,
2063,"Choushimaru Co.,Ltd.",株式会社銚子丸,6100,,
2064,JFLA Holdings Inc.,株式会社　ＪＦＬＡホールディングス,6100,,
2065,"JASON CO.,LTD.",株式会社ジェーソン,6100,,
2066,"KICHIRI HOLDINGS&Co.,Ltd.",株式会社きちりホールディングス,6100,,
2067,"ARCLAND SERVICE HOLDINGS CO.,LTD.",アークランドサービスホールディングス株式会社,6100,,
2068,"SKYLARK HOLDINGS CO., LTD.",株式会社すかいらーくホールディングス,6100,,
2069,"J.FRONT RETAILING Co.,Ltd.",Ｊ．フロント　リテイリング株式会社,6100,JP3386380004,
2070,"BRONCO BILLY Co.,LTD.",株式会社ブロンコビリー,6100,,
2071,"DOUTOR NICHIRES Holdings.,Co Ltd.",株式会社ドトール・日レスホールディングス,6100,,
2072,"Matsumotokiyoshi Holdings Co.,Ltd.",株式会社マツモトキヨシホールディングス,6100,,
2073,,株式会社トレジャー・ファクトリー,6100,,
2074,Isetan Mitsukoshi Holdings Ltd.,株式会社三越伊勢丹ホールディングス,6100,JP3894900004,
2075,cocokara fine Inc.,株式会社ココカラファイン,6100,,
2076,"super value co., ltd.",株式会社スーパーバリュー,6100,,
2077,OCEAN SYSTEM CORPORATION,株式会社オーシャンシステム,6100,,
2078,The Monogatari Corporation,株式会社物語コーポレーション,6100,,
2079,"Shinsei Bank, Limited",株式会社新生銀行,7050,,
2080,"Aozora Bank, Ltd.",株式会社あおぞら銀行,7050,,
2081,"The Aomori Bank,Ltd.",株式会社青森銀行,7050,,
2082,"The Bank of Iwate,Ltd.",株式会社岩手銀行,7050,,
2083,"THE TOHOKU BANK,LTD.",株式会社　東北銀行,7050,,
2084,"The 77Bank,Ltd.",株式会社七十七銀行,7050,,
2085,"THE AKITA BANK,LTD.",株式会社秋田銀行,7050,,
2086,"The Yamagata Bank, Ltd.",株式会社山形銀行,7050,,
2087,"The Toho Bank, Ltd.",株式会社東邦銀行,7050,,
2088,"Tsukuba Bank, Ltd.",株式会社筑波銀行,7050,,
2089,"The  Gunma  Bank,  Ltd.",株式会社　群馬銀行,7050,,
2090,"The Musashino Bank, Ltd.",株式会社武蔵野銀行,7050,,
2091,"The Chiba Bank, Ltd.",株式会社千葉銀行,7050,,
2092,"The Chiba Kogyo Bank, Ltd.",株式会社千葉興業銀行,7050,,
2093,"The Yamanashi Chuo Bank,Ltd.",株式会社　山梨中央銀行,7050,,
2094,"The Hachijuni Bank, Ltd.",株式会社八十二銀行,7050,JP3769000005,
2095,"The Bank of Toyama,Ltd.",株式会社　富山銀行,7050,,
2096,"The Hokkoku Bank,Ltd.",株式会社　北國銀行,7050,,
2097,"The Fukui Bank, Ltd.",株式会社福井銀行,7050,,
2098,"The Ogaki Kyoritsu Bank, Ltd.",株式会社　大垣共立銀行,7050,,
2099,"The Juroku Bank,Ltd.",株式会社十六銀行,7050,,
2100,"THE SHIZUOKA BANK,LTD.",株式会社静岡銀行,7050,,
2101,Suruga Bank Ltd.,スルガ銀行株式会社,7050,,
2102,"THE SHIMIZU BANK,LTD.",株式会社清水銀行,7050,,
2103,"The Hyakugo Bank, Ltd.",株式会社　百五銀行,7050,,
2104,"THE SHIGA BANK,LTD.",株式会社滋賀銀行,7050,JP3347600003,
2105,"The Bank of Kyoto,Ltd.",株式会社京都銀行,7050,,
2106,"The Nanto Bank,Ltd.",株式会社南都銀行,7050,,
2107,"The Kiyo Bank, Ltd.",株式会社紀陽銀行,7050,,
2108,"THE TOTTORIBANK,LTD.",株式会社　鳥取銀行,7050,,
2109,"The San-in Godo Bank,Ltd.",株式会社山陰合同銀行,7050,,
2110,"The Chugoku Bank, Limited",株式会社中国銀行,7050,,
2111,"the awa bank,ltd",株式会社阿波銀行,7050,,
2112,"The Hyakujushi Bank,Ltd.",株式会社百十四銀行,7050,,
2113,"The Iyo Bank, Ltd.",株式会社伊予銀行,7050,,
2114,"The Shikoku Bank, Ltd.",株式会社四国銀行,7050,,
2115,"The Chikuho Bank , Ltd.",株式会社筑邦銀行,7050,,
2116,"THE OITA BANK, LTD.",株式会社大分銀行,7050,,
2117,"The Miyazaki Bank,Ltd.",株式会社宮崎銀行,7050,,
2118,THE BANK OF SAGA LTD.,株式会社佐賀銀行,7050,,
2119,"THE MICHINOKU BANK,LTD.",株式会社　みちのく銀行,7050,,
2120,"Bank of The Ryukyus,Limited",株式会社琉球銀行,7050,,
2121,"The Bank of Okinawa,Ltd.",株式会社沖縄銀行,7050,,
2122,"Mitsubishi UFJ Financial Group, Inc.",株式会社三菱ＵＦＪフィナンシャル・グループ,7050,JP3902900004,
2123,"Resona Holdings, Inc.",株式会社　りそなホールディングス,7050,JP3500610005,
2124,"Sumitomo Mitsui Trust Holdings, Inc.",三井住友トラスト・ホールディングス株式会社,7050,JP3892100003,
2125,"Sumitomo Mitsui Financial Group, Inc.",株式会社三井住友フィナンシャルグループ,7050,JP3890350006,
2126,"Mizuho Financial Group, Inc.",株式会社みずほフィナンシャルグループ,7050,JP3885780001,
2127,"Hokuhoku Financial Group, Inc.",株式会社ほくほくフィナンシャルグループ,7050,,
2128,"Yamaguchi Finacial Group,Inc.",株式会社山口フィナンシャルグループ,7050,,
2129,"Seven Bank, Ltd.",株式会社セブン銀行,7050,,
2130,"Fukuoka Financial Group, Inc.",株式会社ふくおかフィナンシャルグループ,7050,,
2131,"North Pacific Bank,Ltd.",株式会社北洋銀行,7050,,
2132,"The Kita-Nippon Bank,Ltd.",株式会社　北日本銀行,7050,,
2133,"THE FUKUSHIMA BANK, LTD.",株式会社　福島銀行,7050,,
2134,"THE TOCHIGI BANK, LTD.",株式会社　栃木銀行,7050,,
2135,"THE TOWA BANK,LTD.",株式会社東和銀行,7050,,
2136,"The Keiyo Bank, Ltd.",株式会社　京葉銀行,7050,,
2137,"THE TAIKO BANK,LTD.",株式会社大光銀行,7050,,
2138,"THE FIRST BANK OF TOYAMA, LTD.",株式会社　富山第一銀行,7050,,
2139,"The Aichi Bank, Ltd.",株式会社愛知銀行,7050,,
2140,"The Bank of Nagoya, Ltd.",株式会社　名古屋銀行,7050,,
2141,"The Chukyo Bank, Limited",株式会社中京銀行,7050,,
2142,"The Ehime Bank, Ltd.",株式会社　愛媛銀行,7050,,
2143,"THE BANK OF KOCHI,LTD",株式会社高知銀行,7050,,
2144,"THE FUKUOKA CHUO BANK,LTD.",株式会社福岡中央銀行,7050,,
2145,"The Miyazaki Taiyo Bank,Ltd.",株式会社　宮崎太陽銀行,7050,,
2146,"The Minami-Nippon Bank,Ltd.",株式会社南日本銀行,7050,,
2147,"THE HOWA BANK,LTD.",株式会社豊和銀行,7050,,
2148,"THE DAITO BANK, LTD.",株式会社大東銀行,7050,,
2149,"TOMATO BANK,LTD.",株式会社トマト銀行,7050,,
2150,"THE SHIMANE BANK,LTD.",株式会社島根銀行,7050,,
2151,"THE NAGANOBANK,LTD.",株式会社長野銀行,7050,,
2152,"Japan Securities Finance Co.,Ltd.",日本証券金融株式会社,7200,,
2153,"ACOM CO.,LTD.",アコム株式会社,7200,,
2154,"Japan Asia Investment Company, Limited",日本アジア投資株式会社,7100,,
